text,Borough,hate_pred,date,latitude,longitude
#cashisking down the chinese     ,Islington,racism,2022-09-16 20:29:35+00:00,51.5384287,-0.0999051
gerrard over promoted  ambitious  ,Croydon,disability,2022-09-16 19:44:02+00:00,51.3713049,-0.101957
 that s the reason  we are quietly  amp  patiently bearing china aggression on us   otherwise which country would have kept quite   trying to brush the issue under the carpet   even saying   n n                n             n nany agreement with xi jinping   electoral bonds  ,Barnet,racism,2022-09-16 19:01:04+00:00,51.65309,-0.2002261
     on the basis the drugs were being supplied by an indian and purchased by a chinese you have to some kind of idiot to blame the shipping company    hongkong people seemed far happier  amp  free under benign colonialism rather than under oppressive zhongnanhai scum    ,Poplar,racism,2022-09-16 13:32:07+00:00,51.5110713,-0.0144629
are women bad judges of character or are men bad characters ,Lambeth,sexism,2022-09-16 12:13:17+00:00,51.4952111,-0.1163354
if your girl wants breakfast in bed  tell her to sleep in the kitchen n nbe a man  ,Croydon,sexism,2022-09-16 07:10:58+00:00,51.3713049,-0.101957
when your wife puts dinner on the table  says  it s about time  n nbe a man   ,Croydon,sexism,2022-09-16 07:09:12+00:00,51.3713049,-0.101957
twat  london  united kingdom  ,City of London,sexism,2022-09-16 06:03:06+00:00,51.5156177,-0.0919983
girls make me suicidal,Camberwell,sexism,2022-09-15 23:32:37+00:00,51.4745706,-0.0925416
girls are so unserious imma be single forever ,Camberwell,sexism,2022-09-15 23:13:17+00:00,51.4745706,-0.0925416
i m blaming putin  prickkk   ,London,racism,2022-09-15 20:58:21+00:00,51.5073359,-0.12765
why do men have to growl and scream at the gym like behave will you,Camden Town,sexism,2022-09-15 19:34:50+00:00,51.5423045,-0.1395604
  it s not halal for a male to undertake that profession,Hounslow,sexism,2022-09-15 18:43:29+00:00,51.4686132,-0.3613471
  fucking stupid,Hackney,disability,2022-09-15 18:19:58+00:00,51.5432402,-0.0493621
c mon    a sunday afternoon supporting the ladies in this local derby is a must    #youknowitmakessense            smbh ,Lambeth,sexism,2022-09-15 17:17:01+00:00,51.4952111,-0.1163354
   chechenia   a kremlin puppet you mean ,Lambeth,racism,2022-09-15 17:02:11+00:00,51.4952111,-0.1163354
cannot fucking believe terfs don t provide food banks  s,Lambeth,religion,2022-09-15 11:40:10+00:00,51.4952111,-0.1163354
not mean but definitely dumb  ,Camden Town,disability,2022-09-15 10:19:22+00:00,51.5423045,-0.1395604
                       #nursing #meninnursing   n ngender in nursing  now is the time to promote this career to men  sfi,Hillingdon,sexism,2022-09-15 07:55:21+00:00,51.542519299999995,-0.44833493117949663
  dumbass,Richmond,disability,2022-09-15 05:41:04+00:00,51.4613531,-0.3032767
sejong  south korea  shut down illegal dog meat farms  slaughterhouses  and markets    sign the petition   sto #endspeciesism   ,Islington,racism,2022-09-15 01:26:16+00:00,51.5384287,-0.0999051
wreaked mancunt n#mancunt #sloppyass #dildo #wreckedhole  ,Wandsworth,sexism,2022-09-15 00:37:04+00:00,51.4570271,-0.1932607
 i knew i d catch a ladies attention       ,Croydon,sexism,2022-09-14 21:02:09+00:00,51.3713049,-0.101957
  agreed  urinals should be phased out and men boys educated to sit down as it s far more hygienic,Wandsworth,sexism,2022-09-14 19:44:24+00:00,51.4570271,-0.1932607
men on social media alot period  gives me the ick to be honest,Lewisham,sexism,2022-09-14 19:35:33+00:00,51.4624292,-0.0101787
  yorkies  n nit s not for girls,City of London,sexism,2022-09-14 16:39:24+00:00,51.5156177,-0.0919983
 a daughter is better than a son ,Wandsworth,sexism,2022-09-14 13:01:34+00:00,51.4570271,-0.1932607
always a way to blame a woman   ,Lambeth,sexism,2022-09-14 12:33:22+00:00,51.4952111,-0.1163354
 twat  purple faced one ,Camberwell,sexism,2022-09-13 23:08:30+00:00,51.4745706,-0.0925416
i ll die and don t think my btch no,Wandsworth,sexism,2022-09-13 20:33:52+00:00,51.4570271,-0.1932607
 project low wages   project food banks   project degenerate ,Hillingdon,disability,2022-09-13 19:01:30+00:00,51.542519299999995,-0.44833493117949663
 oh god i hate that cunt ,Camberwell,sexism,2022-09-13 18:53:44+00:00,51.4745706,-0.0925416
 the need for a girl to have fairy lights is a constant,Poplar,sexism,2022-09-13 17:57:22+00:00,51.5110713,-0.0144629
 such a twat    ,London,sexism,2022-09-13 17:55:00+00:00,51.5073359,-0.12765
shut the fuck up dumb bitch  ,Hackney,sexism,2022-09-13 17:09:59+00:00,51.5432402,-0.0493621
 twat ,Camberwell,sexism,2022-09-13 15:12:02+00:00,51.4745706,-0.0925416
first and foremost pak    need to get rid of their attitude problem  n    live     ,Hillingdon,racism,2022-09-13 14:30:31+00:00,51.542519299999995,-0.44833493117949663
  tragically for you  your kids bought them from my ancestors by grinding up the bones of their holy gonks bequeathed to them by none other than the smurf emperor himself  thus cursing your bloodline forever ,Camden Town,religion,2022-09-13 08:02:14+00:00,51.5423045,-0.1395604
  you re allowed to say fuck  shit  bollocks  cunt and all of them in public  spoken or written ,Lambeth,sexism,2022-09-13 06:32:36+00:00,51.4952111,-0.1163354
a man who runs after his purpose and not women is a man who will have both ,London,sexism,2022-09-12 23:11:03+00:00,51.5073359,-0.12765
 game changer  i m anti fitspogram but women   protein is a myth to be busted  i have so many notes  ,Wandsworth,sexism,2022-09-12 16:30:14+00:00,51.4570271,-0.1932607
just watching hm queen s entrance into st giles      ncan t see any females carrying the coffin     i thought males and females were the same ,Camden Town,sexism,2022-09-12 14:16:34+00:00,51.5423045,-0.1395604
psa  i have eaten far too much marzipan chocolate in far too short a span of time  n ni blame germany for creating my kryptonite       ,Barnet,racism,2022-09-12 14:14:14+00:00,51.65309,-0.2002261
women everywhere still try to work out how to blow their noses without disturbing their foundation  ,Camden Town,sexism,2022-09-12 12:15:03+00:00,51.5423045,-0.1395604
i love a soft spoken girl   ,Poplar,sexism,2022-09-12 11:34:22+00:00,51.5110713,-0.0144629
   omg how dare they make a joke at this twats behaviour ,Lambeth,sexism,2022-09-12 11:11:59+00:00,51.4952111,-0.1163354
the palm oil in p amp g s herbal essences shampoo is destroying rainforests and accelerating the climate crisis    time for  to clean up its slate   sk,Richmond,racism,2022-09-12 09:26:35+00:00,51.4613531,-0.3032767
 oh pedophile  hello,Hounslow,sexual_orientation,2022-09-12 09:26:05+00:00,51.4686132,-0.3613471
 when a girl walks in wit  an itty bitty waste and a round thing in yo  face    ,Hillingdon,sexism,2022-09-12 08:40:32+00:00,51.542519299999995,-0.44833493117949663
  i d love to see a babe try do me on an activity date,Hackney,sexism,2022-09-11 21:00:50+00:00,51.5432402,-0.0493621
i can t even fathom a girl getting comfy enough to put hands on me like this no matter what i done  ,Hackney,sexism,2022-09-11 20:25:40+00:00,51.5432402,-0.0493621
shadab fucking dumb can t you watch,Richmond,disability,2022-09-11 15:44:02+00:00,51.4613531,-0.3032767
at what age does the  brand become appropriate for a guy ,Camden Town,sexism,2022-09-11 15:12:05+00:00,51.5423045,-0.1395604
 fucking paedo,Hounslow,sexual_orientation,2022-09-11 15:05:51+00:00,51.4686132,-0.3613471
 shame on you   sp,Lewisham,racism,2022-09-11 14:50:35+00:00,51.4624292,-0.0101787
 china does what it wants  stop this cancer on the free democratic world   n ,Croydon,racism,2022-09-11 12:04:22+00:00,51.3713049,-0.101957
cruel back under that stone retard  ,Camberwell,disability,2022-09-11 10:29:22+00:00,51.4745706,-0.0925416
  figure gibber     ,Bromley,disability,2022-09-11 06:24:10+00:00,51.4028046,0.0148142
 okay gaming nerd x,Hammersmith,disability,2022-09-10 19:33:50+00:00,51.4920377,-0.2236401
there s a special place in hell for men who check you out on the street whilst holding hands with their girlfriends,Paddington,sexism,2022-09-10 19:25:20+00:00,51.5154795,-0.175365
i hate men touching me cause they really be scratching their balls,Poplar,sexism,2022-09-10 16:21:15+00:00,51.5110713,-0.0144629
what do you expect from thick chinese   ,Barnet,racism,2022-09-10 16:02:25+00:00,51.65309,-0.2002261
urgent  tell taiwan to stop allowing cruel dental tests on animals  ,Bromley,racism,2022-09-10 15:51:28+00:00,51.4028046,0.0148142
fuck off twat  ,Hillingdon,sexism,2022-09-10 15:24:12+00:00,51.542519299999995,-0.44833493117949663
 obnoxious cunt  ,Lambeth,sexism,2022-09-10 15:18:05+00:00,51.4952111,-0.1163354
  you re actually retarded,Wandsworth,disability,2022-09-09 15:50:32+00:00,51.4570271,-0.1932607
i wonder how the feminists in this world are coping now that we have a king,Poplar,sexism,2022-09-09 12:31:37+00:00,51.5110713,-0.0144629
 fucking idiot,London,disability,2022-09-09 09:34:53+00:00,51.5073359,-0.12765
always better with a woman in charge,Camden Town,sexism,2022-09-08 18:58:04+00:00,51.5423045,-0.1395604
 james goddard,Lewisham,disability,2022-09-08 18:46:12+00:00,51.4624292,-0.0101787
 hate the twat but love the smiths,Wandsworth,sexism,2022-09-08 15:30:54+00:00,51.4570271,-0.1932607
 shut up nerd,Poplar,disability,2022-09-08 10:28:11+00:00,51.5110713,-0.0144629
 lazy twat,Poplar,sexism,2022-09-07 22:39:58+00:00,51.5110713,-0.0144629
  dumb,Wandsworth,disability,2022-09-05 12:21:07+00:00,51.4570271,-0.1932607
while china s zero covid strategy is bad for the economy and liberty  look at the usa   a million dead and #lifeexpectancy now behind china s  ,Lambeth,racism,2022-09-04 21:36:12+00:00,51.4952111,-0.1163354
eriksen could ve blasted that twat haha,Hackney,sexism,2022-09-04 15:40:07+00:00,51.5432402,-0.0493621
  you stupid fucking idiot,Poplar,disability,2022-09-04 01:15:15+00:00,51.5110713,-0.0144629
  paybsck for that twat in goal,London,sexism,2022-09-03 18:49:08+00:00,51.5073359,-0.12765
  legally retarded takes ,City of London,disability,2022-09-03 17:52:21+00:00,51.5156177,-0.0919983
 ban women from removing their pubic hair,Hackney,sexism,2022-09-02 16:41:41+00:00,51.5432402,-0.0493621
 when putin dies they should analyse his body as it s incredible that somebody appears human but has no humanity whatsoever  putin is a vile and loathsome hoodlum  i m hoping he leaves the planet soon  in pain ,Bromley,racism,2022-09-01 11:25:29+00:00,51.4028046,0.0148142
 it s rude to ask a lady her age,Lewisham,sexism,2022-09-01 07:23:23+00:00,51.4624292,-0.0101787
bbc news   china may have committed crimes against humanity in xinjiang   un report n s jjyh,Barnet,racism,2022-09-01 04:18:43+00:00,51.65309,-0.2002261
  lmao bald,Camberwell,disability,2022-08-31 13:36:09+00:00,51.4745706,-0.0925416
 all women do is lie,Croydon,sexism,2022-08-29 23:02:42+00:00,51.3713049,-0.101957
 men are trash init,Lambeth,sexism,2022-08-29 22:32:03+00:00,51.4952111,-0.1163354
  china does not care what the u k  does or not  come on man  wake up  the u k  has no influence and means nothing to china  you do live in past mate ,Poplar,racism,2022-08-29 08:45:08+00:00,51.5110713,-0.0144629
 tom understood the ladies wanting to just listen to their podcast and have a glass of wine solo,Islington,sexism,2022-08-29 00:18:58+00:00,51.5384287,-0.0999051
 god u know how to treat a lady,Camden Town,sexism,2022-08-26 16:59:09+00:00,51.5423045,-0.1395604
 also hrt funny how its all female products,Lambeth,sexism,2022-08-26 14:07:04+00:00,51.4952111,-0.1163354
weak stomach ass bitch,Paddington,sexism,2022-08-26 13:53:52+00:00,51.5154795,-0.175365
jealous of every twat going to the fest today,Islington,sexism,2022-08-25 12:27:12+00:00,51.5384287,-0.0999051
 who can believe a thing that comes out of her mouth,Romford,sexism,2022-08-24 14:11:02+00:00,51.5760462,0.1822646
 i ll go to a women hair place i think not a barbers for this,Lambeth,sexism,2022-08-23 16:52:14+00:00,51.4952111,-0.1163354
i m wondering if china is going to worry about destroying vast areas to the west of london for a third runway development  it s time for those mps who voted for that  like   to come to their senses   stk,Hillingdon,racism,2022-08-23 12:27:40+00:00,51.542519299999995,-0.44833493117949663
men will literally increase interest rates instead of going to therapy,City of London,sexism,2022-08-23 11:24:04+00:00,51.5156177,-0.0919983
 that girl mouth no good,Poplar,sexism,2022-08-23 10:05:52+00:00,51.5110713,-0.0144629
  she thinks the vaccine is a bio weapon that the chinese are using to assassinate community leaders in her area ,Lewisham,racism,2022-08-22 22:16:13+00:00,51.4624292,-0.0101787
 it s like you can see straight into all women s brains,Lewisham,sexism,2022-08-22 15:37:01+00:00,51.4624292,-0.0101787
 thats why i rarely do relationships unless a girl is an empath  amp  has emotional intelligence  most girls dont,Camden Town,sexism,2022-08-22 15:04:40+00:00,51.5423045,-0.1395604
china still afraid of black people  huh  sqm,Camden Town,racism,2022-08-22 12:39:36+00:00,51.5423045,-0.1395604
 joint best female player in my book,Bromley,sexism,2022-08-21 17:05:57+00:00,51.4028046,0.0148142
useless cunts,Poplar,sexism,2022-08-21 14:25:30+00:00,51.5110713,-0.0144629
fucking useless twat  kick the fucking ball out,Bromley,sexism,2022-08-21 13:34:11+00:00,51.4028046,0.0148142
 life is a game even when comes to bitches,Hackney,sexism,2022-08-21 13:22:56+00:00,51.5432402,-0.0493621
 back to femi,Romford,sexism,2022-08-20 23:16:22+00:00,51.5760462,0.1822646
ah femi is out,Romford,sexism,2022-08-20 23:11:19+00:00,51.5760462,0.1822646
damn femi,Poplar,sexism,2022-08-20 23:03:47+00:00,51.5110713,-0.0144629
fuck gerrard off  useless cunt,Croydon,sexism,2022-08-20 17:00:35+00:00,51.3713049,-0.101957
  we know that china has pushed cheap fentanyl  it s written up in so many reports from police legal agencies  in exactly the same way that chinese labs made the most of the loopholes that allowed mephedrone  mxe   apb and pma to flood the market as legal highs for a while ,Camberwell,racism,2022-08-20 09:42:43+00:00,51.4745706,-0.0925416
 i think i d clear an office if i wore a mankini,Croydon,sexism,2022-08-19 11:35:01+00:00,51.3713049,-0.101957
tiktok is a massive data collection exercise for the chinese state  sfa kgfwyp,Hackney,racism,2022-08-19 07:54:39+00:00,51.5432402,-0.0493621
 what a clueless twat,Hounslow,sexism,2022-08-18 23:20:20+00:00,51.4686132,-0.3613471
 very very few women are allowed to wear mcc outfits,Paddington,sexism,2022-08-18 13:45:31+00:00,51.5154795,-0.175365
she really made every girl unattractive,Hackney,sexism,2022-08-18 00:41:53+00:00,51.5432402,-0.0493621
 thick as mince showbiz hack trigger alert  #twat,Camberwell,sexism,2022-08-16 19:37:35+00:00,51.4745706,-0.0925416
men are weird and sick  if i ain t interested is cause u ain t shit  keep pushing ur lime bike,Camden Town,sexism,2022-08-16 10:17:01+00:00,51.5423045,-0.1395604
 hot dilf,Islington,sexual_orientation,2022-08-15 21:46:00+00:00,51.5384287,-0.0999051
natural selection from darwin  stupid man,Bromley,disability,2022-08-15 20:17:04+00:00,51.4028046,0.0148142
